b0,b1,b2,b3,z.sd,phi.ROS,z
2.92808,-0.648162,0.635039,0.208367,0.855252,8.57292,-0.955096683
2.86619,-0.771767,0.552038,0.302679,1.04387,11.989,1.253058999
2.82365,-0.736055,0.73684,0.162286,0.944983,13.4385,1.252843933
2.7507,-0.777742,0.715961,0.220304,0.907652,9.70244,-1.254717617
2.90969,-0.883025,0.755486,0.181711,0.7932,11.2976,-0.181904448
2.91507,-0.970472,0.814609,0.21015,0.847798,11.1379,0.503221073
2.91296,-0.983571,0.941097,0.198327,0.93134,8.13885,-0.556892666
2.87087,-0.86054,0.769234,0.291976,1.00388,12.6851,-0.295308771
2.82769,-0.818539,0.816599,0.121663,0.959781,9.59022,-0.671145394
3.02487,-0.766575,0.727289,0.418603,0.863819,10.872,1.074467234
3.01468,-0.844271,0.702736,0.51295,0.989258,9.54642,-1.68530593
2.98682,-0.765025,0.68643,0.481633,1.00872,9.45615,1.561285683
2.93411,-0.744756,0.485968,0.543518,0.965004,14.7564,-0.674793897
2.96549,-0.729875,0.617842,0.412146,0.897852,10.1535,-1.17935016
2.90523,-0.7189,0.713039,0.422264,1.0901,15.0948,0.349303597
2.97156,-0.804619,0.740295,0.394411,0.86738,14.8935,-0.046425975
2.84798,-0.788188,0.686064,0.426842,0.982094,12.1537,-0.922852898
2.90108,-0.743006,0.624539,0.281764,1.02485,10.0834,0.955996543
2.89092,-0.77774,0.567087,0.307237,0.823242,11.7295,0.415012087
2.94371,-0.504766,0.689215,0.231463,0.893379,8.4515,-0.420814462
2.86732,-0.653067,0.593391,0.175002,0.996119,9.25223,-0.251349795
2.81319,-0.593762,0.720066,0.223589,1.08894,10.9846,-1.422288762
2.72188,-0.554315,0.533625,0.087895,1.00911,9.25042,0.564048075
2.71378,-0.604418,0.671936,-0.000555947,0.947617,11.8355,-0.013297895
2.79102,-0.720588,0.67222,-0.0420699,0.965948,13.5721,0.386009106
2.80438,-0.704858,0.657303,-0.0677084,1.03807,14.9007,-0.221885451
2.84772,-0.784997,0.829572,-0.211533,0.872222,14.0436,-0.14229905
2.75664,-0.62335,0.836142,-0.0304606,0.932117,11.8935,-0.001520176
2.68614,-0.602277,0.747866,0.0313667,1.00384,10.1513,2.965413814
2.81446,-0.660089,0.767038,0.14625,1.02043,13.67,0.225890463
2.7566,-0.518128,0.736776,0.0619999,0.883984,8.84896,-0.908714053
2.76017,-0.579898,0.715033,0.0452798,0.894972,7.59422,-1.650937971
2.8586,-0.543519,0.810711,-0.0728253,0.995917,8.40257,0.147920637
2.87809,-0.482757,0.774081,0.0866005,0.972074,8.32726,0.233683163
2.8187,-0.627717,0.751718,0.145809,0.845022,7.48926,0.810683435
2.91409,-0.612503,0.809869,0.0740602,0.914669,7.08388,0.525166189
2.89215,-0.628445,0.723811,0.0227719,0.922029,7.40183,-1.03678103
2.97791,-0.532087,0.786579,-0.0512272,0.944768,8.09522,0.386963649
2.92105,-0.489532,0.742376,-0.00496841,0.98787,7.55554,0.023024563
2.83115,-0.417775,0.625097,0.102968,0.852692,8.37511,-0.71436942
2.87887,-0.59044,0.719548,0.186788,0.912851,7.86314,0.646820337
2.98798,-0.571736,0.769859,0.192291,1.02541,11.626,2.064370334
2.91522,-0.705902,0.762861,0.18645,0.882295,14.2127,0.648832516
2.94174,-0.782131,0.787209,0.209953,0.935397,12.042,0.606303164
2.91066,-0.674223,0.715668,0.245672,1.14124,10.5857,0.970594955
2.89502,-0.671697,0.677707,0.161441,0.863328,7.0843,-0.172282695
2.67858,-0.572756,0.680342,0.0908013,0.989577,6.65277,0.866266879
2.78101,-0.674086,0.669257,0.304476,0.99951,9.17582,-1.872587416
2.80842,-0.439739,0.698157,0.280687,0.950307,8.78812,1.870035363
2.94452,-0.510393,0.820253,0.143577,0.875733,10.5028,0.510244247
2.95957,-0.66825,0.669694,0.129325,0.850839,10.2402,0.013450162
2.89567,-0.611135,0.805518,0.17329,0.949501,10.9088,-1.004354127
2.90804,-0.700873,0.699224,0.190368,1.01059,12.3489,-1.137361359
2.97814,-0.735321,0.608603,0.222079,0.903444,12.8165,0.212662407
2.98607,-0.705021,0.605765,0.235263,0.802739,10.7259,0.099434836
2.95296,-0.547385,0.735395,0.264744,0.807485,8.6469,0.958871596
2.87427,-0.404994,0.677674,0.247309,0.91203,8.46936,0.622722453
2.97464,-0.583514,0.669948,0.38213,1.0523,11.4153,0.158180089
2.9518,-0.635189,0.636723,0.483511,0.935626,9.62298,0.343554395
3.0441,-0.744989,0.597651,0.505117,1.03595,11.8565,0.815302377
2.99782,-0.735221,0.604981,0.419387,0.948281,10.7764,-2.127789845
2.90237,-0.721441,0.545789,0.418731,0.877604,9.37546,0.387567182
2.87088,-0.704192,0.559511,0.438452,0.928873,12.0001,-0.639701901
2.92452,-0.798012,0.697738,0.360276,0.838873,8.33445,-0.100571865
2.87117,-0.808676,0.595772,0.367298,0.836749,9.94441,0.525903731
2.85619,-0.699487,0.653631,0.2444,0.914568,6.53054,-0.214726957
2.7913,-0.637953,0.71788,0.223202,0.875754,7.33065,-0.014675045
2.8911,-0.669247,0.758165,0.0957725,0.988587,11.688,1.195136051
2.91257,-0.738118,0.647482,0.101186,0.91448,8.50955,-0.447855553
2.80182,-0.598378,0.653695,0.224068,0.747973,8.77602,-1.056256555
2.83409,-0.716275,0.668778,0.102756,0.867203,10.565,0.12135393
2.85007,-0.686019,0.723928,0.186093,0.829119,10.1675,-1.401510509
3.12987,-0.6263,0.597758,0.214922,1.06294,8.28416,-0.945351096
3.01304,-0.535286,0.574088,0.292884,0.988508,7.45232,-1.014353741
2.90209,-0.577193,0.599983,0.29753,1.08369,7.96984,-1.511993471
2.92668,-0.642467,0.599794,0.39254,0.801376,10.8245,-0.558995219
2.75811,-0.700082,0.658478,0.23374,0.974281,8.34461,0.694839285
2.85781,-0.749152,0.664101,0.256296,1.06494,6.53829,0.633952393
2.902,-0.628149,0.694797,0.12979,0.920066,7.78446,-0.286775105
2.94234,-0.821035,0.756708,0.148218,0.730479,7.42906,0.512429024
2.9262,-0.620372,0.750567,0.063451,0.865004,5.95321,1.030149207
2.92401,-0.675964,0.64132,0.062292,0.863427,6.87161,-0.808659765
2.7439,-0.695703,0.52572,0.093386,0.902241,4.53808,0.283621486
2.83476,-0.622297,0.647058,0.0441119,0.863146,7.10986,0.989329215
2.94804,-0.54839,0.619642,0.141273,0.835267,7.05161,-0.713144693
2.94797,-0.580428,0.520756,0.363588,0.909812,7.68822,-0.789367001
2.90674,-0.499801,0.642743,0.201404,1.04064,9.48026,-0.248267737
2.88686,-0.499743,0.625955,0.196636,1.01143,9.74485,-1.16869823
2.8855,-0.575619,0.591874,0.138111,1.07987,8.47749,0.792816123
2.85046,-0.670323,0.647963,-0.0160218,0.843699,5.91589,-0.459554079
2.75538,-0.804768,0.58793,0.0284865,1.07238,8.55067,-0.761657762
2.77351,-0.885728,0.590169,0.042203,1.01879,10.3998,0.425027611
2.76769,-0.785053,0.611289,0.13939,0.933268,12.6586,0.21343122
2.75673,-0.670107,0.674965,0.0876064,0.928249,10.6691,-0.205724273
2.79365,-0.656565,0.593573,0.167827,0.891461,10.4384,-0.44143637
2.89843,-0.816158,0.642956,0.204043,0.773389,13.0198,0.266740952
2.91665,-0.730338,0.539777,0.0896255,1.02903,9.76039,0.404987648
2.84604,-0.792877,0.585094,-0.0292344,0.964676,15.2091,0.051560406
2.86337,-0.7825,0.566069,0.110397,0.97025,10.3256,-1.503964095
2.83824,-0.76635,0.397909,0.196518,0.973072,7.92497,-1.344414654
2.83486,-0.739168,0.610434,0.059407,0.923838,14.5258,0.521741489
2.74672,-0.624172,0.724593,0.0722428,0.98906,9.54071,0.022210299
2.7129,-0.626043,0.642916,0.069944,0.914231,12.5702,0.581822736
2.78724,-0.647032,0.703849,0.0177779,1.04868,12.1077,-0.326379631
2.88268,-0.6819,0.615197,0.193626,0.885451,9.16733,-1.546619017
2.98633,-0.570068,0.691295,0.104499,0.931977,10.1908,-0.17250995
2.91101,-0.604578,0.740724,0.222919,1.06366,12.1203,0.269463838
2.86146,-0.683753,0.53887,0.323784,0.819687,4.94159,-0.085263261
2.80024,-0.656775,0.620717,0.0888582,0.941466,7.68896,0.70823279
2.92305,-0.713411,0.669408,0.140551,0.999178,8.79413,0.390517346
2.95838,-0.649463,0.674758,0.0705022,1.0653,8.67686,-0.402301239
3.04373,-0.820555,0.547778,-0.0341219,1.06863,9.08148,-0.151722486
3.11207,-0.760259,0.589926,0.104523,0.963432,8.78597,-1.426626503
3.04121,-0.624794,0.797411,0.234883,1.1351,6.39303,1.843194056
2.92978,-0.591076,0.791191,0.326298,0.926263,5.93804,-0.234578418
2.98076,-0.649826,0.585411,0.582327,0.890245,9.98947,-1.078749415
2.94117,-0.748055,0.613606,0.460036,0.986606,9.362,0.509490035
2.89805,-0.818625,0.483631,0.360662,1.00908,8.37166,-1.505131839
2.88101,-0.902424,0.626016,0.326935,0.953317,11.6643,-1.768601705
2.98084,-0.78906,0.580095,0.423644,0.981364,12.113,1.410524074
2.91865,-0.689376,0.496509,0.300699,1.03441,12.1796,1.543921746
2.80855,-0.585403,0.599806,0.308314,1.04477,8.61178,-0.17268731
2.87117,-0.682202,0.527687,0.399011,0.996697,12.1127,-1.956771132
2.94114,-0.820363,0.616978,0.448892,0.949354,12.6922,-0.112956045
2.95715,-0.743743,0.57892,0.347235,0.789043,9.75706,0.567151711
2.92749,-0.788017,0.58929,0.412947,0.993706,9.17721,1.232953543
2.95539,-0.851783,0.663528,0.368161,1.13554,12.2016,0.433297619
2.87496,-0.846719,0.638796,0.406171,0.961244,14.2348,0.755272965
2.83008,-0.668375,0.633538,0.407403,1.04762,11.6227,-0.463345096
2.7721,-0.65983,0.757646,0.269112,0.94395,8.56836,0.57460118
2.78577,-0.708901,0.579596,0.29514,0.988276,11.4773,-0.693852355
2.76168,-0.712933,0.41652,0.17281,1.01576,6.42887,0.061996799
2.80062,-0.724906,0.526439,0.11283,1.05972,7.78044,-0.207909321
2.83512,-0.634066,0.761389,0.12047,0.968862,6.49713,0.034524569
2.84059,-0.511207,0.806685,0.199607,0.863864,10.207,0.421013285
2.85124,-0.622637,0.813,0.145396,0.751589,6.39004,0.524465716
2.77998,-0.608302,0.669924,0.188922,0.834316,7.71533,-1.392608616
2.74182,-0.627666,0.621055,-0.0135264,0.882884,7.49285,0.163013972
2.90876,-0.66306,0.742527,0.03518,0.898297,8.63685,0.618030872
2.71765,-0.550306,0.533914,0.0994665,0.911435,6.20908,0.291561142
2.72985,-0.616198,0.523823,0.0858187,0.912511,8.12586,0.587016346
2.73656,-0.521657,0.701581,-0.0987014,0.914383,7.36169,-0.865636023
2.88811,-0.544971,0.784083,0.0254421,0.906995,7.33528,1.885309299
2.85831,-0.600575,0.735436,0.126591,0.966134,8.12537,-0.830458996
2.8264,-0.638926,0.695187,0.144224,0.999181,9.53894,0.093959638
2.98193,-0.546659,0.798732,0.133845,0.964481,12.6236,0.307750454
2.91903,-0.63936,0.653088,0.105974,1.03181,8.15743,-1.074073239
2.89829,-0.623279,0.769796,0.135753,0.925255,9.10065,-1.236706858
2.83649,-0.701296,0.610891,0.084902,0.918817,6.82742,0.313674515
2.94266,-0.629958,0.787405,-0.0127832,1.08127,14.4367,1.336067015
2.89521,-0.652498,0.752547,0.111425,0.914098,10.3417,-2.014420848
2.88127,-0.455119,0.790757,0.19038,0.985105,7.25462,-2.889350738
2.91761,-0.512879,0.857556,0.340039,1.09319,9.26217,-0.353249255
2.85994,-0.604387,0.684374,0.278428,0.752968,9.99949,0.429758941
3.01136,-0.559222,0.829327,0.327284,1.00313,14.9833,-0.434951566
3.01026,-0.609092,0.688591,0.337311,1.02006,9.49039,1.208711204
2.95593,-0.680342,0.654897,0.236526,0.943007,7.87669,1.798933037
2.88444,-0.507613,0.717361,0.151941,0.989103,10.0541,-0.119649416
2.87538,-0.638377,0.633078,0.254365,0.957064,8.42627,-0.734527281
2.89224,-0.753545,0.546544,0.179984,1.02501,9.95895,-0.292311169
2.84387,-0.735054,0.646087,0.34877,0.945545,11.9912,-0.398510745
2.77637,-0.678435,0.541895,0.217598,0.844865,7.61309,0.157917028
2.84258,-0.771293,0.51985,0.305918,0.852728,9.86326,1.005061383
2.92459,-0.860337,0.605097,0.222494,0.972189,14.607,-0.801554571
2.99271,-0.834974,0.689312,0.127599,0.934247,12.8885,0.433086332
2.9437,-0.714749,0.612235,0.165538,1.00282,9.32162,0.047955574
2.92043,-0.538736,0.62368,0.0938984,1.06514,7.07548,-3.25382641
2.85164,-0.587208,0.633589,0.059796,0.843585,7.44748,-0.223263225
2.89113,-0.637521,0.601018,0.153315,0.89353,10.9395,-1.210847969
2.99954,-0.669711,0.587123,0.217967,0.918072,6.47275,-0.122343719
2.94093,-0.710449,0.655613,0.191125,0.933934,7.86396,-1.193344212
2.93109,-0.588804,0.565557,0.270988,0.918162,6.44061,1.774820805
2.78233,-0.677259,0.552229,0.239564,0.869974,7.24583,0.417990185
2.76421,-0.68623,0.483562,0.308818,1.0316,9.58458,-0.552847617
2.68818,-0.780753,0.437853,0.272591,0.861388,8.35294,-0.864684406
2.71384,-0.837363,0.594795,0.165233,0.891402,9.80862,1.130186771
2.75683,-0.836579,0.887415,-0.00514146,0.834155,12.9041,0.188299612
2.64483,-0.914139,0.835059,0.0715718,0.860966,10.1058,0.219647397
2.8234,-0.899465,0.578387,0.142913,0.830165,9.02911,-2.777353505
2.93446,-0.986262,0.646478,0.229117,0.864392,8.94783,-0.309898071
2.84347,-0.77273,0.441096,0.220305,0.854046,8.01734,-1.030069419
2.76158,-0.685895,0.515787,0.139764,0.967771,9.63544,-0.969817069
2.71507,-0.780275,0.604956,0.253846,0.866301,8.9696,-0.511030868
2.70528,-0.677653,0.654884,0.141527,0.943785,9.17069,0.66789025
2.75199,-0.766287,0.617251,0.220992,0.819577,7.19936,-0.189294734
2.87956,-0.857015,0.68653,0.296516,0.829779,11.7612,0.689646875
2.77908,-0.803795,0.641517,0.317464,0.909097,10.8164,0.020023723
2.77109,-0.805614,0.738152,0.0663151,0.883649,8.65355,0.845959078
2.87734,-0.774869,0.818212,0.101027,0.782464,12.2477,-1.298171192
2.95789,-0.862222,1.01082,0.0703901,0.965667,11.4131,-0.097865657
2.80811,-0.859783,0.722584,-0.0333059,1.05753,9.81278,0.884370349
2.85976,-0.827527,0.650492,0.100599,0.911599,11.5601,-1.768920684
2.90649,-0.784683,0.639155,0.156346,0.896129,12.1104,1.130407638
2.8858,-0.767294,0.396826,0.198335,0.967702,11.5348,1.229986572
2.90196,-0.873489,0.465107,0.219477,0.971649,7.85818,-0.474743047
2.81335,-0.83635,0.5301,0.337995,0.992154,12.1447,-0.401803914
2.75836,-0.768945,0.611153,0.253437,0.917795,9.12802,0.314405379
2.81368,-0.730718,0.639091,0.302812,0.899811,7.3882,0.256995484
2.77394,-0.653357,0.711524,0.192582,0.914862,9.40778,-0.267148409
2.85251,-0.615101,0.635253,0.282371,0.81233,7.97076,0.28074398
2.96152,-0.780209,0.655965,0.210424,0.843757,11.7969,0.838779645
2.93751,-0.78888,0.632024,0.239411,1.09624,13.2234,-0.149789228
2.99124,-0.857254,0.580492,0.196116,0.881914,8.38811,0.746237832
2.95669,-0.618249,0.567879,0.194014,0.948668,9.06282,-0.762978948
2.94849,-0.647793,0.544152,0.270137,1.01773,10.4712,1.147195187
3.09194,-0.689361,0.508568,0.371308,0.932503,11.4491,1.62958114
3.10323,-0.744911,0.41891,0.554634,1.10325,13.1884,-0.074725098
3.05133,-0.586441,0.420255,0.510012,0.913621,8.61101,-1.680423944
2.82192,-0.68177,0.43459,0.428216,0.923625,6.68122,-0.739428277
2.77255,-0.660379,0.520155,0.174724,0.969656,8.03162,0.046788646
2.74106,-0.65805,0.593146,0.286272,0.901239,8.43717,0.788103578
2.69671,-0.592683,0.662848,0.274135,0.768922,9.34514,0.46298049
2.66813,-0.665741,0.536876,0.0910997,0.772566,8.22043,0.128637425
2.81163,-0.753439,0.706291,-0.00109834,0.868863,6.39636,0.53642964
2.83437,-0.734516,0.624856,0.108235,0.856867,9.9182,0.437697486
2.71918,-0.636933,0.686161,-0.124501,0.867091,9.94131,0.202273247
2.69771,-0.593897,0.623084,0.0117596,0.875092,7.69834,-2.36374007
2.63639,-0.764669,0.717775,0.0180216,0.950548,8.8094,0.029495505
2.83082,-0.709128,0.637029,0.099208,0.856952,6.13895,0.11590929
2.83963,-0.668838,0.633422,0.26433,0.91517,5.68189,-0.381183798
2.7895,-0.710728,0.614639,0.366834,0.756873,6.31758,-0.747881898
2.75506,-0.658641,0.50072,0.269233,0.812219,8.74442,-0.12067404
2.77729,-0.663635,0.589861,0.189273,1.0892,9.13328,1.677441173
2.81914,-0.679071,0.559609,0.153534,0.932636,8.29196,-0.416231147
2.91246,-0.724534,0.520599,0.26136,1.09407,8.97991,1.873422306
2.86037,-0.677094,0.490172,0.0140165,1.10383,7.52793,0.167422612
2.72029,-0.519885,0.656133,-0.0937149,0.958308,9.87307,0.210988591
2.74667,-0.638025,0.781687,0.0639494,0.937134,10.6513,0.07628885
2.85041,-0.582356,0.683554,0.199454,0.83385,9.08844,0.321588431
2.86476,-0.576326,0.717208,0.147961,0.951115,12.3249,-0.235334523
2.85396,-0.469039,0.796686,0.187781,1.05364,9.87594,0.499852139
2.96033,-0.538902,0.672623,0.27138,1.04744,11.5994,1.864999251
2.9992,-0.703834,0.777774,0.235701,0.955965,9.66801,0.13408373
2.99173,-0.713523,0.73457,0.331923,0.876227,8.20732,1.193165049
3.01717,-0.649198,0.786539,0.323146,0.840526,8.67118,-0.067431868
2.97434,-0.711933,0.754342,0.382233,0.865203,8.97703,-0.692783592
2.90381,-0.685263,0.74959,0.307078,1.1176,7.87796,-0.893700827
2.92174,-0.692757,0.678657,0.379533,0.884978,11.9064,-1.126987409
2.93081,-0.654842,0.706556,0.359854,0.88891,9.34001,-0.053613663
2.89785,-0.77117,0.571094,0.144576,0.883464,10.0653,0.047449515
2.90378,-0.808718,0.509763,0.0151061,0.968827,9.70953,-1.048050354
2.8272,-0.704644,0.541854,-0.0499989,0.984094,9.88605,1.297597655
2.87178,-0.905484,0.416701,-0.0196849,0.981668,9.02284,-0.853931663
2.86977,-0.904623,0.532595,-0.00435114,0.907315,6.83611,-0.988483265
2.96108,-0.677702,0.624801,-0.0655065,0.912528,6.17706,2.036054538
2.95599,-0.508252,0.590465,-0.0826364,1.30125,6.27349,-0.327502507
3.00142,-0.53043,0.650028,-0.0881041,0.959256,9.44308,-0.097178298
2.89606,-0.539647,0.649651,0.176995,0.960972,9.954,0.319162753
2.93234,-0.507444,0.787307,0.20935,0.904839,7.96817,-0.559539685
2.86605,-0.651903,0.719252,0.112463,0.886537,8.48726,-0.544630352
2.83698,-0.621404,0.65352,0.358708,0.913207,9.34562,-0.89410188
2.83638,-0.734927,0.667248,0.219671,0.983571,12.4909,1.996689186
2.89902,-0.682418,0.699074,0.246309,0.923918,7.31682,1.097848627
2.91022,-0.685916,0.66917,0.207344,0.866675,8.08632,1.366133479
2.85585,-0.67014,0.483565,0.293574,1.06948,8.91298,-0.114593074
3.02298,-0.743034,0.457778,0.282621,1.0799,9.93334,1.133970468
2.89453,-0.626449,0.50723,0.0486571,0.931753,9.59128,-1.618984713
2.96469,-0.808681,0.510302,-0.108478,1.03963,7.07868,0.258912881
2.93745,-0.781787,0.66666,-0.123936,0.979276,8.11382,-0.056948073
2.91083,-0.787086,0.601687,-0.00959197,0.961815,9.22053,-0.950767076
2.8041,-0.849284,0.626034,0.0845865,0.876463,9.47885,0.22068485
2.89035,-0.762603,0.58041,0.0194031,1.06596,8.41724,0.188748816
2.91389,-0.86265,0.730727,-0.0486648,0.8849,13.3385,-1.673947677
2.90009,-0.711936,0.707789,-0.0125775,1.03847,14.3219,-0.928912821
2.86201,-0.680574,0.763045,0.142888,0.962631,10.0029,0.291957732
2.8735,-0.74078,0.500929,0.200492,1.08511,8.64856,-0.058829386
2.89682,-0.761482,0.531545,0.182319,0.962196,10.0518,-0.850033396
2.92168,-0.77534,0.497285,0.32725,1.13246,14.0633,-1.174972567
2.88658,-0.689323,0.494686,0.386613,0.992551,10.4131,-0.729368554
2.76491,-0.887555,0.519209,0.393179,1.04712,10.6585,-0.584650288
2.87251,-0.703833,0.704411,0.355137,0.934879,8.05757,0.26570766
2.99713,-0.773092,0.660901,0.291517,0.801313,9.80776,-0.29520924
2.87116,-0.670621,0.553949,0.377186,0.99757,9.56592,-0.80529181
2.63768,-0.693218,0.477698,0.384796,0.891395,8.77755,-1.028492493
2.70284,-0.799604,0.613598,0.338083,0.843748,7.54202,-0.023911662
2.82699,-0.760736,0.639317,0.324434,0.891089,6.51345,1.614310358
2.81202,-0.675127,0.579759,0.1615,0.963419,10.8607,1.086136831
2.87988,-0.67991,0.599249,0.322355,0.873034,6.48678,-0.667900113
2.82041,-0.789605,0.651893,0.437574,0.848889,12.4095,-0.09633861
2.87341,-0.827433,0.688688,0.489505,0.857654,12.2153,-0.289735335
2.93013,-0.912343,0.706728,0.383717,0.969969,12.1779,-2.370837229
2.95162,-0.932462,0.697166,0.261613,0.86743,10.7412,-0.037651093
2.89834,-0.777754,0.740285,0.286637,1.06144,15.0034,1.027517669
2.90903,-0.774824,0.854704,0.32935,0.916877,12.3587,-0.858892454
2.92228,-0.818809,0.774608,0.367503,1.05842,10.0113,-0.398899048
3.11187,-0.745171,0.881609,0.424995,1.0391,14.1241,1.500015736
2.90881,-0.644759,0.695866,0.47672,0.929266,10.8056,0.604601505
2.88298,-0.641788,0.514333,0.410483,0.864746,8.98628,0.696978186
2.91279,-0.761485,0.610826,0.342705,1.09253,13.1941,2.133454415
3.05428,-0.772103,0.620152,0.256684,0.996815,12.126,0.548611173
3.01176,-0.843651,0.602847,0.299664,0.978092,12.3501,0.555715191
3.03111,-0.791815,0.462551,0.290444,0.965645,10.2149,0.712671235
2.96522,-0.958467,0.558023,0.390235,0.949595,11.9161,-1.280292734
3.06534,-0.877283,0.554654,0.257907,0.950679,11.102,-1.000813921
3.02003,-0.825973,0.533907,0.337184,1.10474,10.6065,-0.573290484
3.0064,-0.743142,0.630587,0.335229,0.971697,9.52711,0.266490487
2.98343,-0.76703,0.558748,0.150101,0.892458,10.8105,0.140349963
2.86609,-0.544094,0.709563,0.125755,0.801453,6.50455,-1.091967817
2.80026,-0.493139,0.770357,0.12161,0.843568,9.21851,0.84890939
2.96507,-0.557265,0.744767,0.0790337,1.02814,11.2652,0.004560074
3.01777,-0.542252,0.737434,0.160329,0.973085,9.39671,-0.937402863
2.95732,-0.693011,0.630452,0.290923,0.925193,6.65511,0.212312178
2.89172,-0.71597,0.521181,0.312191,0.889644,6.74345,0.842086876
2.9127,-0.948111,0.524191,0.187013,0.884264,7.66748,-0.836316626
2.93717,-0.945349,0.592754,0.0451294,0.900904,8.77764,-0.513607493
2.91424,-0.908517,0.630068,0.195063,0.927034,8.93277,1.530929139
2.90498,-0.744347,0.517761,0.217414,0.886202,9.05767,1.381892017
2.76378,-0.747728,0.563523,0.161646,0.972083,11.4185,0.587861007
2.75048,-0.803479,0.486905,0.145999,0.956945,11.9894,1.796520884
2.86311,-0.796102,0.58132,0.127584,0.917682,7.92843,1.329115682
2.82633,-0.757442,0.550757,0.139065,0.84034,8.30476,0.068026068
2.76025,-0.602061,0.556216,0.21967,1.00155,7.39517,-1.11251062
2.83325,-0.45788,0.454929,0.083456,1.06744,7.31784,0.790511395
